a1,a2,a3,a4,a1_coefficients,a2_coefficients,a3_coefficient,a4_coefficients,b1,b2,b3,b1_coefficients,b2_coefficients,b3_coefficients,c1,c2,c3,c1_coefficients,c2_coefficients,c3_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,ETL_thickness3,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,HTL_additives_compounds4,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,HTL_stack_sequence2,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_temperature3,Perovskite_deposition_thermal_annealing_temperature4,Perovskite_deposition_thermal_annealing_temperature5,Perovskite_deposition_thermal_annealing_temperature6,Perovskite_deposition_thermal_annealing_temperature7,Perovskite_deposition_thermal_annealing_temperature8,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,Perovskite_deposition_thermal_annealing_time3,Perovskite_deposition_thermal_annealing_time4,Perovskite_deposition_thermal_annealing_time5,Perovskite_deposition_thermal_annealing_time6,Perovskite_deposition_thermal_annealing_time7,Perovskite_deposition_thermal_annealing_time8,JV_default_PCE
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,253.8,266,0,0,78,86.1,0,39.1,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.92
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,253.8,266,0,0,78,86.1,0,39.1,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.28
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,253.8,266,0,0,78,86.1,0,39.1,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17.64
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,253.8,266,0,0,78,86.1,0,39.1,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.07
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,0,0,0,0,78,86.1,0,39.1,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,19.46
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,0,0,0,0,78,86.1,0,39.1,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15.86
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17.59
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17.21
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,215.84,0,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,60,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,15.32
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,80,0,0,253.8,266,0,0,18,0,0,1787.74,0,150,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15.73
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,80,0,0,253.8,266,0,0,18,0,0,1787.74,0,150,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17.09
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.7
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,150,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,14.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,150,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,16.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,150,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,15.6
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,150,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,17.3
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,150,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,14.6
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,150,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,16.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,150,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,13
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,18,253.8,0,1787.74,0,100,150,0,0,0,0,0,0,10,0.5,0,0,0,0,0,0,15.9
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,40,190,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,2,0,0,0,0,0,0,18.4
167,494.5,0,0,0.25,0.75,0,0,119,0,0,1,0,0,196,253.8,0,0.6,2.4,0,47.86,47.86,31.1,20,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,13.47
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,14.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,14.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,12.3
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,10,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,14.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15.3
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,21,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,14.6
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,28,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,12.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,35,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,10.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15.3
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,16.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,16.7
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,16.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,16.7
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,14.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,17.81
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,12.03
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,17,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,10.8
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,7.26
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,9.15
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,11.67
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,17.7
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,13.22
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,6.97
253,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,18.02
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,157.15,0,100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15.6
167,494.5,31.1,0,0.05,0.855,0.095,0,119,0,0,1,0,0,196,253.8,0,0.285,2.565,0,47.86,0,0,30,0,0,39.1,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,14.7
167,494.5,31.1,0,0.05,0.855,0.095,0,119,0,0,1,0,0,196,253.8,0,0.285,2.565,0,47.86,379.356,0,3,50,0,39.1,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,17.2
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,47.86,0,4,0,0,253.8,266,0,0,18,78,0,1787.74,0,350,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8.5
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,47.86,0,4,0,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8.7
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,47.86,0,4,0,0,253.8,266,0,0,18,78,0,1787.74,0,350,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,3,0,0,253.8,266,0,0,18,0,0,1787.74,0,110,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11.72
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,3,0,0,253.8,266,0,0,18,0,0,1787.74,0,110,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,8.69
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,3,0,0,253.8,266,0,0,18,0,0,1787.74,0,110,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,16.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,16.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,4,80,0,59,253.8,266,0,253.8,0,0,1787.74,0,70,115,0,0,0,0,0,0,2,4,0,0,0,0,0,0,16.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,4,80,0,253.8,266,0,0,253.8,0,0,166.28316,0,70,115,0,0,0,0,0,0,2,4,0,0,0,0,0,0,14.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,4,80,0,59,253.8,266,0,253.8,0,0,1787.74,0,70,115,0,0,0,0,0,0,2,4,0,0,0,0,0,0,12.75
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,4,80,0,253.8,266,0,0,253.8,0,0,166.28316,0,70,115,0,0,0,0,0,0,2,4,0,0,0,0,0,0,11.2
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,4,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.6
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8.7
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,60,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,80,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,80,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,60,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13.7
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,0,0,277,0,0,253.8,266,0,0,18,0,0,1787.74,0,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,0,0,277,0,0,253.8,266,0,0,18,0,0,1787.74,0,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,0,0,277,0,0,253.8,266,0,0,18,0,0,1787.74,0,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15.9
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,0,0,277,0,0,253.8,266,0,0,18,0,0,1787.74,0,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,0,0,277,0,0,253.8,266,0,0,18,0,0,1787.74,0,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,0,0,277,0,0,253.8,266,0,0,18,0,0,1787.74,0,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,0,0,277,0,0,253.8,266,0,0,18,0,0,1787.74,0,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,0,0,277,0,0,253.8,266,0,0,18,0,0,1787.74,0,105,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,30,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,30,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.5
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,40,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.56
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,40,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.5
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,40,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.4
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,40,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11.94
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,40,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.5
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,95,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.89
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,95,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11.48
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,95,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,12.08
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,95,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,15.17
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,95,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,12.77
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,95,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,14.57
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,7.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,40,200,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,2,0,0,0,0,0,0,8.74
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,144.48,0,0,20,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,144.48,0,0,40,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11.8
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,144.48,0,0,60,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,144.48,0,0,80,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14.2
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,144.48,0,0,60,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16.1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,18.03
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,250,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,16.52
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,14.34
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,18.72
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,250,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,18.38
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17.77
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17.77
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,250,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,16.43
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,13.55
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,18.4
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,250,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17.22
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,400,0,253.8,266,0,0,18,78,0,1787.74,0,130,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,16.17
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,550,0,253.8,266,0,0,253.8,0,0,166.28316,0,70,70,0,0,0,0,0,0,30,30,0,0,0,0,0,0,3.6
